EPOCH,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,NORAD_CAT_ID,SEMIMAJOR_AXIS,OBJECT_TYPE,RCS_SIZE,LAUNCH_DATE
1635711634.0,53.0542,203.5194,67.2456,292.8716,45081,6925.309,PAYLOAD,LARGE,2020.0
1635647623.0,53.0528,206.8413,74.7255,285.3913,45082,6925.352,PAYLOAD,LARGE,2020.0
1635678992.0,53.0551,225.2131,69.2945,290.8224,45083,6925.353,PAYLOAD,LARGE,2020.0
1635706060.0,53.0541,183.801,75.4464,284.6699,45084,6925.321,PAYLOAD,LARGE,2020.0
1635688545.0,53.0537,184.7016,69.9031,290.2127,45085,6925.34,PAYLOAD,LARGE,2020.0
1635714494.0,53.0022,181.2877,71.8923,288.2318,45086,6923.037,PAYLOAD,LARGE,2020.0
1635710201.0,53.0533,183.5792,75.1169,285.0033,45087,6925.327,PAYLOAD,LARGE,2020.0
1635700647.0,53.0537,184.0914,81.5902,278.5301,45088,6925.327,PAYLOAD,LARGE,2020.0
1635700965.0,53.0541,184.0734,81.1386,278.98,45089,6925.33,PAYLOAD,LARGE,2020.0
1635699373.0,53.0535,184.1476,71.114,289.0028,45090,6925.321,PAYLOAD,LARGE,2020.0
1635714341.0,53.0539,183.376,71.9848,288.1351,45092,6925.323,PAYLOAD,LARGE,2020.0
1635702559.0,53.0546,183.9844,76.2919,283.8264,45093,6925.35,PAYLOAD,LARGE,2020.0
1635715298.0,53.0531,183.3069,80.1586,279.9618,45094,6925.363,PAYLOAD,LARGE,2020.0
1635715615.0,53.0539,183.3089,72.9543,287.1657,45095,6925.319,PAYLOAD,LARGE,2020.0
1635714978.0,53.0538,183.3487,74.8203,285.297,45096,6925.323,PAYLOAD,LARGE,2020.0
1635701921.0,53.0538,184.0222,77.0665,283.0557,45098,6925.317,PAYLOAD,LARGE,2020.0
1635699055.0,53.0548,184.1507,73.4519,286.667,45099,6925.335,PAYLOAD,LARGE,2020.0
1635701602.0,53.0521,184.0249,78.1828,281.9357,45100,6925.33,PAYLOAD,LARGE,2020.0
1635701284.0,53.0525,184.0403,70.2477,289.8713,45101,6925.363,PAYLOAD,LARGE,2020.0
1635714659.0,53.0546,183.3634,75.303,284.8154,45102,6925.337,PAYLOAD,LARGE,2020.0
1635699692.0,53.0532,184.1414,81.0169,279.1014,45103,6925.355,PAYLOAD,LARGE,2020.0
1635648387.0,51.6408,98.9465,65.6115,294.607,45113,6832.438,PAYLOAD,SMALL,2019.0
1635723830.0,51.6392,93.5017,71.9734,288.236,45114,6830.373,PAYLOAD,MEDIUM,2019.0
1635723442.0,51.6388,93.4738,73.6455,286.5609,45116,6830.454,PAYLOAD,MEDIUM,2019.0
1635731529.0,51.6396,91.8868,69.2738,290.9274,45117,6829.673,PAYLOAD,MEDIUM,2019.0
1635696136.0,51.6389,93.6428,66.8225,293.3794,45118,6829.473,PAYLOAD,MEDIUM,2019.0
1635733777.0,51.6404,93.5358,65.5002,294.7128,45119,6832.637,PAYLOAD,SMALL,2019.0
1635722326.0,51.6393,87.527,67.6731,292.5216,45120,6821.334,PAYLOAD,MEDIUM,2019.0
1635681891.0,51.6412,94.1021,63.8347,296.3734,45121,6830.345,PAYLOAD,MEDIUM,2019.0
1635713137.0,51.6393,89.7858,36.3679,323.7875,45122,6824.16,PAYLOAD,MEDIUM,2019.0
1635647209.0,51.6408,98.8569,34.5415,325.6185,45123,6833.896,TBA,SMALL,2019.0
1635695038.0,51.6393,90.6477,36.2886,323.8664,45124,6824.044,TBA,SMALL,2019.0
1635732737.0,51.6408,94.9449,36.6454,323.52,45125,6834.978,TBA,SMALL,2019.0
1635729555.0,51.6399,85.1445,40.7949,319.3661,45126,6817.991,PAYLOAD,MEDIUM,2019.0
1635701829.0,82.458,131.831,30.489,330.0489,45127,7822.125,DEBRIS,SMALL,2013.0
1635651038.0,81.2126,264.7407,129.0343,231.311,45128,7201.817,DEBRIS,SMALL,2013.0
1635699109.0,82.4616,126.8422,8.5091,351.8314,45130,7796.09,DEBRIS,SMALL,2013.0
1635716234.0,87.9235,28.3447,125.01,235.1139,45131,7603.857,PAYLOAD,MEDIUM,2020.0
1635712185.0,87.8916,12.1117,94.2773,265.8597,45132,7599.875,PAYLOAD,LARGE,2020.0
1635716091.0,87.8924,12.0912,70.1498,289.9837,45133,7599.843,PAYLOAD,LARGE,2020.0
1635717437.0,87.9051,12.0188,105.451,254.6805,45134,7599.864,PAYLOAD,LARGE,2020.0
1635712992.0,87.8921,12.0962,87.0707,273.0654,45135,7599.859,PAYLOAD,LARGE,2020.0
1635711915.0,87.8951,12.031,112.6869,247.4371,45136,7599.875,PAYLOAD,LARGE,2020.0
1635676371.0,87.887,12.1111,117.313,242.8172,45137,7599.843,PAYLOAD,LARGE,2020.0
1635763753.0,87.891,12.0367,103.9194,256.2106,45138,7599.858,PAYLOAD,LARGE,2020.0
1635703573.0,87.8876,356.9448,113.4856,246.6551,45139,7596.84,PAYLOAD,MEDIUM,2020.0
1635716263.0,87.0862,2.0417,111.3891,248.7432,45140,7603.874,PAYLOAD,LARGE,2020.0
1635712318.0,87.8892,12.1331,104.9348,255.1989,45141,7599.869,PAYLOAD,LARGE,2020.0
1635677045.0,87.8893,12.1507,100.8042,259.3305,45142,7599.849,PAYLOAD,LARGE,2020.0
1635712856.0,87.892,12.1218,92.2201,267.9113,45143,7599.865,PAYLOAD,LARGE,2020.0
1635712050.0,87.8915,12.0817,102.3429,257.7855,45144,7599.865,PAYLOAD,LARGE,2020.0
1635709966.0,87.8948,356.8978,106.5588,253.5709,45145,7595.354,PAYLOAD,LARGE,2020.0
1635763214.0,87.8919,12.0033,121.752,238.3799,45146,7599.858,PAYLOAD,MEDIUM,2020.0
1635676776.0,87.8922,12.2482,119.3742,240.7592,45147,7599.847,PAYLOAD,MEDIUM,2020.0
1635757234.0,87.9378,354.7092,35.5438,324.6942,45148,7456.542,PAYLOAD,LARGE,2020.0
1635676909.0,87.8922,12.1994,125.1558,234.9708,45149,7599.848,PAYLOAD,LARGE,2020.0
1635712453.0,87.8914,12.1253,117.0145,243.1157,45150,7599.866,PAYLOAD,LARGE,2020.0
1635710536.0,87.8902,356.9633,107.8803,252.2542,45151,7595.464,PAYLOAD,MEDIUM,2020.0
1635711780.0,87.8914,12.1216,104.1609,255.9701,45152,7599.862,PAYLOAD,LARGE,2020.0
1635711377.0,87.8918,12.1172,107.1144,253.0145,45153,7599.871,PAYLOAD,MEDIUM,2020.0
1635711512.0,87.8908,12.1079,102.983,257.1443,45154,7599.864,PAYLOAD,MEDIUM,2020.0
1635756482.0,87.8876,356.8166,104.7619,255.3701,45155,7595.281,PAYLOAD,LARGE,2020.0
1635731035.0,87.8907,12.0541,106.7644,253.355,45156,7599.842,PAYLOAD,LARGE,2020.0
1635716224.0,87.8924,12.1196,114.1196,246.0111,45157,7599.844,PAYLOAD,LARGE,2020.0
1635712722.0,87.8916,12.1282,99.0146,261.1218,45158,7599.856,PAYLOAD,LARGE,2020.0
1635717705.0,87.8916,12.1104,101.9992,258.1303,45159,7599.856,PAYLOAD,LARGE,2020.0
1635731439.0,87.8918,12.0532,112.7646,247.3647,45160,7599.876,PAYLOAD,LARGE,2020.0
1635710571.0,87.8926,12.1255,110.6284,249.5049,45161,7599.862,PAYLOAD,MEDIUM,2020.0
1635677315.0,87.892,12.202,106.4351,253.6985,45162,7599.859,PAYLOAD,LARGE,2020.0
1635712588.0,87.8916,12.1149,100.7456,259.3836,45163,7599.877,PAYLOAD,LARGE,2020.0
1635717302.0,87.8943,11.9935,106.6812,253.4498,45164,7599.86,PAYLOAD,LARGE,2020.0
1635704539.0,82.4673,128.4938,19.0814,341.4884,45172,7803.6,DEBRIS,SMALL,2013.0
1635704787.0,53.0544,343.8617,65.775,294.3399,45178,6925.331,PAYLOAD,LARGE,2020.0
1635705105.0,53.0544,343.864,89.9982,270.1137,45179,6925.344,PAYLOAD,LARGE,2020.0
1635704387.0,53.0542,343.9137,101.3678,258.7446,45180,6925.345,PAYLOAD,LARGE,2020.0
1635680903.0,53.0553,345.1016,84.2863,275.8271,45181,6925.356,PAYLOAD,LARGE,2020.0
1635699852.0,53.0555,324.1319,82.4209,277.6934,45182,6925.362,PAYLOAD,LARGE,2020.0
1635707016.0,53.0558,343.7503,78.4897,281.6237,45183,6925.336,PAYLOAD,LARGE,2020.0
1635700488.0,53.0534,324.0892,76.6484,283.4672,45184,6925.371,PAYLOAD,LARGE,2020.0
1635706380.0,53.055,343.7841,88.7617,271.3508,45185,6925.371,PAYLOAD,LARGE,2020.0
1635707653.0,53.0558,343.7185,81.2676,278.8475,45186,6925.338,PAYLOAD,LARGE,2020.0
1635719437.0,53.0545,343.1077,69.2008,290.9129,45187,6925.375,PAYLOAD,LARGE,2020.0
1635716251.0,53.0547,303.2789,67.2502,292.866,45188,6925.296,PAYLOAD,LARGE,2020.0
1635708290.0,53.0549,343.6867,76.9951,283.1188,45189,6925.286,PAYLOAD,LARGE,2020.0
1635698418.0,53.0537,304.2023,77.5795,282.5368,45190,6925.318,PAYLOAD,LARGE,2020.0
1635680266.0,53.0536,345.1506,77.4161,282.6967,45191,6925.336,PAYLOAD,LARGE,2020.0
1635706697.0,53.0542,343.7764,79.0911,281.0203,45192,6925.321,PAYLOAD,LARGE,2020.0
1635705744.0,53.0554,343.8173,76.6073,283.5057,45193,6925.376,PAYLOAD,LARGE,2020.0
1635706061.0,53.0558,343.8033,89.0814,271.031,45194,6925.328,PAYLOAD,LARGE,2020.0
1635705424.0,53.0544,343.8376,80.3928,279.7213,45195,6925.352,PAYLOAD,LARGE,2020.0
1635704469.0,53.0547,343.8821,79.4104,280.7031,45196,6925.359,PAYLOAD,LARGE,2020.0
1635680584.0,53.0561,345.1233,85.7636,274.3495,45197,6925.35,PAYLOAD,LARGE,2020.0
1635702717.0,53.0538,323.9866,68.6733,291.4422,45198,6925.322,PAYLOAD,LARGE,2020.0
1635703036.0,53.0533,323.9692,68.2438,291.8725,45199,6925.377,PAYLOAD,LARGE,2020.0
1635703673.0,53.0552,323.9344,78.123,281.9923,45201,6925.338,PAYLOAD,LARGE,2020.0
1635703175.0,52.9835,338.7554,84.3771,275.733,45202,6918.709,PAYLOAD,LARGE,2020.0
1635698077.0,53.0532,310.7374,60.2284,299.887,45203,6817.775,PAYLOAD,LARGE,2020.0
1635700170.0,53.0538,324.0952,77.7542,282.3615,45204,6925.383,PAYLOAD,LARGE,2020.0
1635702081.0,53.0546,324.0023,75.1875,284.9282,45205,6925.36,PAYLOAD,LARGE,2020.0
1635698737.0,53.0546,304.1894,77.3449,282.7713,45206,6925.336,PAYLOAD,LARGE,2020.0
1635681062.0,53.0549,325.0946,77.3559,282.7579,45207,6925.347,PAYLOAD,LARGE,2020.0
1635701316.0,52.999,324.0455,72.2272,287.8855,45208,6927.812,PAYLOAD,LARGE,2020.0
1635735450.0,53.0532,263.144,42.5168,317.6261,45209,6737.755,PAYLOAD,LARGE,2020.0
1635675647.0,53.0553,325.3901,77.2879,282.8264,45210,6925.346,PAYLOAD,LARGE,2020.0
1635701444.0,53.0538,324.0489,74.5638,285.5492,45212,6925.324,PAYLOAD,LARGE,2020.0
1635701720.0,53.0553,324.034,101.5029,258.6105,45213,6923.005,PAYLOAD,LARGE,2020.0
1635733608.0,53.0544,322.3678,80.5932,279.5197,45214,6925.354,PAYLOAD,LARGE,2020.0
1635721825.0,53.0545,322.9783,67.6164,292.4983,45215,6925.38,PAYLOAD,LARGE,2020.0
1635694880.0,53.0544,301.5652,81.4479,278.6655,45216,6706.615,PAYLOAD,LARGE,2020.0
1635702399.0,53.0543,323.9932,82.7935,277.3193,45217,6925.36,PAYLOAD,LARGE,2020.0
1635713704.0,53.055,303.4039,74.6045,285.508,45219,6925.347,PAYLOAD,LARGE,2020.0
1635736510.0,53.0507,272.1663,76.5841,283.5406,45220,6687.318,PAYLOAD,LARGE,2020.0
1635696826.0,53.0557,304.2844,88.6303,271.4851,45221,6925.366,PAYLOAD,LARGE,2020.0
1635697463.0,53.0556,304.2555,74.5419,285.5728,45222,6925.363,PAYLOAD,LARGE,2020.0
1635659247.0,53.0549,306.244,80.2028,279.9142,45223,6925.35,PAYLOAD,LARGE,2020.0
1635736704.0,53.0494,236.1268,289.0422,70.9973,45224,6742.789,PAYLOAD,LARGE,2020.0
1635695233.0,53.0546,304.3554,71.922,288.1916,45225,6925.352,PAYLOAD,LARGE,2020.0
1635695871.0,53.0551,304.3254,65.295,294.8181,45226,6925.382,PAYLOAD,LARGE,2020.0
1635697781.0,53.0535,304.2412,71.1972,288.918,45227,6925.337,PAYLOAD,LARGE,2020.0
1635721028.0,53.0553,303.0191,81.3594,278.7554,45228,6925.283,PAYLOAD,LARGE,2020.0
1635729309.0,53.0561,302.5828,70.1917,289.9234,45229,6925.34,PAYLOAD,LARGE,2020.0
1635694597.0,53.0548,304.3938,81.8911,278.2228,45230,6925.358,PAYLOAD,LARGE,2020.0
1635734561.0,53.0312,242.2563,356.0975,4.0004,45231,6727.865,PAYLOAD,LARGE,2020.0
1635695552.0,53.0548,304.3423,76.4323,283.6815,45232,6925.347,PAYLOAD,LARGE,2020.0
1635699533.0,53.0562,324.1306,74.105,286.0106,45233,6925.362,PAYLOAD,LARGE,2020.0
1635679947.0,53.0543,345.1563,72.3867,287.7257,45234,6925.35,PAYLOAD,LARGE,2020.0
1635707334.0,53.0562,343.74,92.9376,267.1779,45235,6925.327,PAYLOAD,LARGE,2020.0
1635671348.0,53.0541,305.6079,76.4425,283.6725,45236,6925.335,PAYLOAD,LARGE,2020.0
1635696189.0,53.0556,304.3229,77.8882,282.2253,45237,6925.352,PAYLOAD,LARGE,2020.0
1635710958.0,35.0137,105.2294,133.4571,351.7737,45249,6851.058,PAYLOAD,LARGE,2020.0
1635710947.0,35.014,105.2542,131.1164,354.0394,45250,6851.08,PAYLOAD,LARGE,2020.0
1635736712.0,35.0145,103.3443,195.4725,143.017,45251,6851.128,PAYLOAD,LARGE,2020.0
1635729767.0,35.0026,93.481,188.4543,171.6087,45252,6842.726,ROCKET BODY,LARGE,2020.0
1635710940.0,35.0138,105.2185,140.4998,344.662,45253,6851.085,PAYLOAD,LARGE,2020.0
1635701079.0,51.6427,359.1896,53.0541,307.1098,45256,6750.748,PAYLOAD,SMALL,1998.0
1635711416.0,51.6381,1.3677,53.4007,306.7644,45257,6757.558,TBA,SMALL,1998.0
1635712633.0,51.6391,4.4655,38.0805,322.0635,45258,6763.815,PAYLOAD,SMALL,1998.0
1635693980.0,51.6365,351.7413,44.8452,315.3146,45259,6731.697,TBA,SMALL,1998.0
1635736915.0,51.6317,341.4587,42.4994,317.6816,45260,6683.564,PAYLOAD,SMALL,1998.0
1635681937.0,51.6304,341.6721,42.2757,317.8958,45261,6697.216,PAYLOAD,SMALL,1998.0
1635709087.0,51.6424,0.5489,75.5942,284.5651,45262,6755.488,PAYLOAD,SMALL,1998.0
1635699108.0,51.6358,352.1314,42.6582,317.4996,45263,6731.448,PAYLOAD,SMALL,1998.0
1635698357.0,51.6419,10.1884,60.0237,300.1479,45264,6771.896,PAYLOAD,SMALL,1998.0
1635683234.0,51.6416,18.6952,58.234,301.9185,45265,6783.037,DEBRIS,LARGE,1998.0
1635735050.0,82.5523,251.6016,336.8014,23.2916,45266,7570.854,DEBRIS,MEDIUM,1991.0
1635684642.0,82.5661,256.0465,145.6664,214.5484,45267,7585.753,DEBRIS,MEDIUM,1991.0
1635686297.0,82.5553,254.0621,94.879,265.3601,45268,7579.773,DEBRIS,MEDIUM,1991.0
1635738042.0,82.5749,251.1721,357.3153,2.7822,45269,7561.348,DEBRIS,MEDIUM,1991.0
1635684539.0,82.5676,250.0789,348.8625,11.1764,45270,7556.242,DEBRIS,SMALL,1991.0
1635688628.0,82.5476,261.5299,166.5351,193.7164,45271,7614.029,DEBRIS,SMALL,1991.0
1635676691.0,82.6485,225.7072,204.244,155.0003,45272,7414.738,DEBRIS,SMALL,1991.0
1635616623.0,82.5669,234.6129,254.9935,103.8198,45273,7480.751,DEBRIS,SMALL,1991.0
1635687890.0,82.5376,251.9728,51.5798,308.8102,45274,7575.405,DEBRIS,MEDIUM,1991.0
1635684940.0,82.5844,251.0287,268.95,90.8321,45275,7555.158,DEBRIS,SMALL,1991.0
1635683120.0,82.5892,247.7454,302.389,57.2618,45276,7537.634,DEBRIS,MEDIUM,1991.0
1635734276.0,82.5576,250.0978,225.4305,133.9322,45277,7557.681,DEBRIS,SMALL,1991.0
1635710001.0,82.6082,225.7419,237.5186,120.4743,45278,7429.034,DEBRIS,MEDIUM,1991.0
1635687313.0,82.5536,265.0041,182.3264,177.7494,45279,7634.822,DEBRIS,SMALL,1991.0
1635685566.0,82.5962,256.0071,220.2198,139.8118,45280,7574.245,DEBRIS,SMALL,1991.0
1635726826.0,82.5734,225.9778,238.9332,119.574,45281,7440.089,DEBRIS,SMALL,1991.0
1635688746.0,82.619,259.0696,84.2115,276.1229,45282,7582.608,DEBRIS,SMALL,1991.0
1635696144.0,82.5389,288.2105,247.2409,110.0995,45283,7761.931,DEBRIS,SMALL,1991.0
1635684609.0,82.5588,239.2554,321.7318,37.4437,45284,7505.678,DEBRIS,SMALL,1991.0
1635627511.0,82.5651,267.7789,205.756,153.8265,45285,7642.592,DEBRIS,SMALL,1991.0
1635664133.0,82.6278,259.6885,73.9328,286.4626,45286,7581.87,DEBRIS,SMALL,1991.0
1635680179.0,82.5716,243.2903,296.2147,63.1836,45287,7522.247,DEBRIS,SMALL,1991.0
1635666557.0,82.6336,286.0006,262.5601,95.1178,45288,7721.163,DEBRIS,SMALL,1991.0
1635692136.0,82.5336,277.9393,230.9332,127.6388,45289,7709.212,DEBRIS,SMALL,1991.0
1635683771.0,82.6215,246.0309,337.3982,22.1007,45290,7516.366,DEBRIS,SMALL,1991.0
1635733152.0,82.5477,257.7658,161.3606,198.8866,45291,7602.37,DEBRIS,SMALL,1991.0
1635728837.0,82.6317,250.7693,224.1254,135.2769,45292,7537.619,DEBRIS,SMALL,1991.0
1635585700.0,82.5591,219.6764,247.7502,109.3938,45293,7409.519,DEBRIS,SMALL,1991.0
1635687095.0,82.567,253.2731,29.7061,330.5037,45294,7571.035,DEBRIS,SMALL,1991.0
1635621614.0,82.5724,240.6214,282.4936,76.6702,45295,7506.978,DEBRIS,SMALL,1991.0
1635680961.0,82.6446,226.8588,224.946,133.4417,45296,7420.922,DEBRIS,SMALL,1991.0
1635690275.0,82.5976,267.5655,213.4612,146.178,45297,7630.339,DEBRIS,SMALL,1991.0
1635730684.0,82.5807,229.0329,264.3015,93.6986,45298,7452.604,DEBRIS,MEDIUM,1991.0
1635656498.0,82.5738,263.7387,224.4305,134.9481,45299,7614.642,DEBRIS,MEDIUM,1991.0
1635666936.0,82.5538,271.8774,198.3024,161.3667,45300,7668.972,DEBRIS,SMALL,1991.0
1635732064.0,82.5,224.4127,218.3078,140.879,45301,7457.231,DEBRIS,MEDIUM,1991.0
1635707194.0,82.5835,242.3985,343.3917,16.1284,45302,7508.501,DEBRIS,SMALL,1991.0
1635682940.0,82.639,227.8072,209.7519,149.383,45303,7420.726,DEBRIS,SMALL,1991.0
1635651247.0,82.6973,269.6603,97.3068,264.0678,45304,7604.878,DEBRIS,SMALL,1991.0
1635733308.0,82.5649,248.6463,298.2249,61.604,45305,7550.091,DEBRIS,SMALL,1991.0
1635688922.0,82.6421,244.4588,311.6946,47.2983,45306,7499.058,DEBRIS,SMALL,1991.0
1635688079.0,82.6001,274.7412,263.2066,94.5049,45307,7673.896,DEBRIS,SMALL,1991.0
1635687683.0,82.5749,251.1049,353.9575,6.1175,45308,7558.758,DEBRIS,SMALL,1991.0
1635690264.0,82.5738,263.3437,230.4639,128.5987,45309,7615.534,DEBRIS,SMALL,1991.0
1635689333.0,82.5945,270.96,200.1387,159.5723,45310,7651.283,DEBRIS,SMALL,1991.0
1635683536.0,82.5496,251.6066,26.3894,333.8188,45311,7569.603,DEBRIS,SMALL,1991.0
1635660651.0,82.5191,250.2922,37.6109,322.6188,45312,7571.807,DEBRIS,SMALL,1991.0
1635621927.0,82.5812,238.2397,269.7097,89.2174,45313,7490.612,DEBRIS,SMALL,1991.0
1635688508.0,82.5387,258.3042,124.8609,235.7404,45314,7606.807,DEBRIS,SMALL,1991.0
1635683932.0,82.5599,255.4057,80.237,280.2342,45315,7585.083,DEBRIS,SMALL,1991.0
1635685154.0,82.5919,247.3338,349.8722,10.0014,45316,7534.897,DEBRIS,SMALL,1991.0
1635698486.0,82.7969,311.6878,323.7893,33.9149,45317,7866.069,DEBRIS,SMALL,1991.0
1635684714.0,82.5694,252.8617,9.609,350.5266,45318,7568.92,DEBRIS,SMALL,1991.0
1635656502.0,82.582,241.4607,279.7373,79.4151,45319,7508.642,DEBRIS,SMALL,1991.0
1635683772.0,82.5683,240.6696,280.3704,78.8258,45320,7510.943,DEBRIS,SMALL,1991.0
1635687715.0,82.5612,251.8279,18.229,341.9684,45321,7566.929,DEBRIS,SMALL,1991.0
1635680295.0,82.6454,221.5477,188.1617,171.6883,45322,7387.781,DEBRIS,SMALL,1991.0
1635729406.0,82.5306,249.9304,23.7722,336.3865,45323,7568.94,DEBRIS,SMALL,1991.0
1635687236.0,82.546,249.7991,357.4608,2.6376,45324,7562.166,DEBRIS,LARGE,1991.0
1635677318.0,82.5626,217.0898,191.0292,168.6436,45325,7400.175,DEBRIS,SMALL,1991.0
1635620018.0,82.5903,251.8082,348.9263,11.1017,45326,7553.751,DEBRIS,SMALL,1991.0
1635730374.0,82.5677,238.9254,279.9962,79.1715,45327,7504.677,DEBRIS,SMALL,1991.0
1635392273.0,82.5496,236.3511,271.4589,87.3321,45328,7484.937,DEBRIS,SMALL,1991.0
1635658175.0,82.5662,240.3848,283.8597,75.3278,45330,7508.82,DEBRIS,SMALL,1991.0
1635605738.0,82.6823,288.843,256.7353,101.1702,45331,7715.518,DEBRIS,SMALL,1991.0
1635649523.0,82.5517,256.7134,72.5622,288.7644,45332,7592.7,DEBRIS,SMALL,1991.0
1635682993.0,82.5563,246.2503,315.9829,43.7724,45334,7541.427,DEBRIS,SMALL,1991.0
1635658499.0,82.5787,247.0711,322.9917,36.7521,45336,7536.628,DEBRIS,SMALL,1991.0
1635685210.0,82.5763,258.7493,200.2976,159.65,45337,7595.357,DEBRIS,SMALL,1991.0
1635656155.0,82.5851,231.7862,279.9546,77.981,45338,7459.59,DEBRIS,SMALL,1991.0
1635638504.0,82.5139,228.8667,263.8439,94.8534,45339,7466.388,DEBRIS,SMALL,1991.0
1635662785.0,82.5536,253.1861,243.9735,115.049,45340,7568.886,DEBRIS,SMALL,1991.0
1635687634.0,82.6349,253.8121,223.3213,136.2494,45346,7549.52,DEBRIS,SMALL,1991.0
1635679516.0,82.6555,231.8648,252.784,105.4049,45347,7437.908,DEBRIS,SMALL,1991.0
1635647415.0,82.5663,252.3731,14.1793,345.9936,45348,7566.329,DEBRIS,SMALL,1991.0
1635595157.0,82.5884,253.4402,247.2318,112.5536,45350,7561.941,DEBRIS,SMALL,1991.0
1635690567.0,82.6027,270.4615,163.7857,196.6216,45355,7643.168,DEBRIS,SMALL,1991.0
1635685108.0,82.6138,250.6751,307.5921,52.1478,45356,7543.206,DEBRIS,SMALL,1991.0
1635615814.0,82.5664,242.4924,302.9579,56.3924,45357,7517.101,DEBRIS,SMALL,1991.0
1635704072.0,53.0552,73.9018,94.531,265.5799,45360,6925.356,PAYLOAD,LARGE,2020.0
1635691571.0,53.0547,84.5515,94.1967,265.9175,45361,6925.359,PAYLOAD,LARGE,2020.0
1635695552.0,53.0542,104.3452,91.6041,268.5138,45362,6925.326,PAYLOAD,LARGE,2020.0
1635703752.0,53.0553,73.9226,90.8684,269.2455,45364,6925.326,PAYLOAD,LARGE,2020.0
1635728191.0,53.0026,82.6486,92.4663,267.6455,45365,6927.848,PAYLOAD,LARGE,2020.0
1635705743.0,53.0531,103.8119,84.3585,275.7599,45366,6925.338,PAYLOAD,LARGE,2020.0
1635736316.0,53.0547,102.2356,87.3904,272.7279,45367,6925.352,PAYLOAD,LARGE,2020.0
1635733768.0,53.0526,102.3616,85.0911,275.0289,45368,6925.372,PAYLOAD,LARGE,2020.0
1635733687.0,53.0549,102.3684,92.1952,267.9236,45369,6925.381,PAYLOAD,LARGE,2020.0
1635704151.0,53.0525,103.8927,92.2769,267.8435,45370,6925.334,PAYLOAD,LARGE,2020.0
1635683770.0,53.0525,104.9588,88.7131,271.4075,45371,6925.356,PAYLOAD,LARGE,2020.0
1635736634.0,53.0546,102.2177,90.5416,269.5761,45372,6925.34,PAYLOAD,LARGE,2020.0
1635735042.0,53.0536,102.2991,94.2442,265.8737,45373,6925.365,PAYLOAD,LARGE,2020.0
1635706062.0,53.053,103.8058,77.5154,282.6039,45374,6925.34,PAYLOAD,LARGE,2020.0
1635695871.0,53.0545,104.3356,86.084,274.0349,45375,6925.346,PAYLOAD,LARGE,2020.0
1635708929.0,53.0535,103.6559,87.6619,272.4581,45376,6925.325,PAYLOAD,LARGE,2020.0
1635705424.0,53.0536,103.8372,84.8488,275.2675,45377,6925.35,PAYLOAD,LARGE,2020.0
1635733132.0,53.0544,102.401,88.9563,271.1637,45378,6925.355,PAYLOAD,LARGE,2020.0
1635704789.0,53.0536,103.8734,80.4707,279.6495,45379,6925.381,PAYLOAD,LARGE,2020.0
1635687431.0,53.0555,84.7777,80.0669,280.0482,45380,6925.375,PAYLOAD,LARGE,2020.0
1635705583.0,53.0537,83.8275,78.4027,281.7129,45381,6925.329,PAYLOAD,LARGE,2020.0
1635709405.0,53.0522,83.6343,74.7252,285.3876,45382,6925.329,PAYLOAD,LARGE,2020.0
1635727877.0,53.0536,82.6678,86.3707,273.7451,45383,6925.362,PAYLOAD,LARGE,2020.0
1635709724.0,53.0556,83.598,91.1958,268.92,45384,6925.33,PAYLOAD,LARGE,2020.0
1635710042.0,53.0537,83.6006,84.2411,275.8727,45386,6925.345,PAYLOAD,LARGE,2020.0
1635729149.0,53.0541,82.6065,83.8715,276.2449,45387,6925.331,PAYLOAD,LARGE,2020.0
1635709246.0,53.0529,103.6326,86.4721,273.6444,45388,6925.356,PAYLOAD,LARGE,2020.0
1635730423.0,53.0541,82.5228,92.0405,268.0749,45389,6925.321,PAYLOAD,LARGE,2020.0
1635728196.0,53.0557,82.6576,89.3735,270.7444,45390,6925.375,PAYLOAD,LARGE,2020.0
1635729469.0,53.055,82.5856,89.2724,270.8468,45391,6925.333,PAYLOAD,LARGE,2020.0
1635708880.0,52.9935,80.3115,84.2681,275.8587,45392,6920.46,PAYLOAD,LARGE,2020.0
1635691890.0,53.054,84.5415,120.9593,239.155,45393,6925.375,PAYLOAD,LARGE,2020.0
1635728832.0,53.0545,82.6223,71.3501,288.7653,45394,6925.396,PAYLOAD,LARGE,2020.0
1635731379.0,53.0549,82.4939,82.6273,277.4895,45395,6925.322,PAYLOAD,LARGE,2020.0
1635729787.0,53.0543,82.5705,82.4267,277.6866,45396,6925.361,PAYLOAD,LARGE,2020.0
1635730742.0,53.0535,82.5209,87.4164,272.702,45397,6925.341,PAYLOAD,LARGE,2020.0
1635730105.0,53.0545,82.5515,88.9587,271.1595,45398,6925.328,PAYLOAD,LARGE,2020.0
1635727957.0,53.0543,72.665,99.976,260.1376,45399,6925.411,PAYLOAD,LARGE,2020.0
1635729230.0,53.0556,72.6043,93.9298,266.1844,45400,6925.387,PAYLOAD,LARGE,2020.0
1635728910.0,53.055,72.6151,88.9159,271.1962,45401,6925.314,PAYLOAD,LARGE,2020.0
1635728594.0,53.0548,72.626,84.9479,275.1652,45402,6925.345,PAYLOAD,LARGE,2020.0
